"TypeNamespacePrefix","TypeName","QualifiedType","PropertyNamespacePrefix","PropertyName","QualifiedProperty","MinOccurs","MaxOccurs","Definition"
"biom","DentalEncodingSystemInformationType","biom:DentalEncodingSystemInformationType","biom","ToothPermanenceCategoryCode","biom:ToothPermanenceCategoryCode","0","unbounded",""
"biom","DentalEncodingSystemInformationType","biom:DentalEncodingSystemInformationType","biom","RestorationDataGranularityCode","biom:RestorationDataGranularityCode","0","unbounded",""
"biom","DentalEncodingSystemInformationType","biom:DentalEncodingSystemInformationType","biom","MorphologyPositionalNumberingCode","biom:MorphologyPositionalNumberingCode","0","unbounded",""
"biom","DentalEncodingSystemInformationType","biom:DentalEncodingSystemInformationType","biom","DentalEncodingSystemInformationAugmentationPoint","biom:DentalEncodingSystemInformationAugmentationPoint","0","unbounded",""
"biom","DentalHistoryDataInformationType","biom:DentalHistoryDataInformationType","biom","DentalHistoryADAReferenceCodeText","biom:DentalHistoryADAReferenceCodeText","0","unbounded",""
"biom","DentalHistoryDataInformationType","biom:DentalHistoryDataInformationType","biom","DentalHistoryAdditionalDescriptiveText","biom:DentalHistoryAdditionalDescriptiveText","0","unbounded",""
"biom","DentalHistoryDataInformationType","biom:DentalHistoryDataInformationType","biom","DentalHistoryDataInformationAugmentationPoint","biom:DentalHistoryDataInformationAugmentationPoint","0","unbounded",""
"biom","DentalRadiographImageInformationType","biom:DentalRadiographImageInformationType","biom","RadiographSizeText","biom:RadiographSizeText","0","unbounded",""
"biom","DentalRadiographImageInformationType","biom:DentalRadiographImageInformationType","biom","RadiographImageSeriesCodeText","biom:RadiographImageSeriesCodeText","0","unbounded",""
"biom","DentalRadiographImageInformationType","biom:DentalRadiographImageInformationType","biom","RadiographImageSeriesText","biom:RadiographImageSeriesText","0","unbounded",""
"biom","DentalRadiographImageInformationType","biom:DentalRadiographImageInformationType","biom","RadiographImageInformationText","biom:RadiographImageInformationText","0","unbounded",""
"biom","DentalRadiographImageInformationType","biom:DentalRadiographImageInformationType","biom","DentalRadiographImageInformationAugmentationPoint","biom:DentalRadiographImageInformationAugmentationPoint","0","unbounded",""
"biom","DentalStudyToothImprintInformationType","biom:DentalStudyToothImprintInformationType","biom","DentalStudyRecordingDate","biom:DentalStudyRecordingDate","0","unbounded",""
"biom","DentalStudyToothImprintInformationType","biom:DentalStudyToothImprintInformationType","biom","DentalStudyRecordingDateEstimateRangeDuration","biom:DentalStudyRecordingDateEstimateRangeDuration","0","unbounded",""
"biom","DentalStudyToothImprintInformationType","biom:DentalStudyToothImprintInformationType","biom","DentalStudyReferenceCode","biom:DentalStudyReferenceCode","0","unbounded",""
"biom","DentalStudyToothImprintInformationType","biom:DentalStudyToothImprintInformationType","biom","DentalStudyAdditionalDescriptiveText","biom:DentalStudyAdditionalDescriptiveText","0","unbounded",""
"biom","DentalStudyToothImprintInformationType","biom:DentalStudyToothImprintInformationType","biom","DentalStudyToothImprintInformationAugmentationPoint","biom:DentalStudyToothImprintInformationAugmentationPoint","0","unbounded",""
"biom","DentalSubjectInformationType","biom:DentalSubjectInformationType","biom","SubjectExistentialStatusCode","biom:SubjectExistentialStatusCode","0","unbounded",""
"biom","DentalSubjectInformationType","biom:DentalSubjectInformationType","biom","SubjectLastContactDate","biom:SubjectLastContactDate","0","unbounded",""
"biom","DentalSubjectInformationType","biom:DentalSubjectInformationType","biom","SubjectLastContactDateEstimateRangeDuration","biom:SubjectLastContactDateEstimateRangeDuration","0","unbounded",""
"biom","DentalSubjectInformationType","biom:DentalSubjectInformationType","nc","PersonBirthDate","nc:PersonBirthDate","0","unbounded",""
"biom","DentalSubjectInformationType","biom:DentalSubjectInformationType","biom","SubjectBirthDateEstimateRangeDuration","biom:SubjectBirthDateEstimateRangeDuration","0","unbounded",""
"biom","DentalSubjectInformationType","biom:DentalSubjectInformationType","nc","PersonEthnicityText","nc:PersonEthnicityText","0","unbounded",""
"biom","DentalSubjectInformationType","biom:DentalSubjectInformationType","biom","SubjectDNARecordsAvailableCode","biom:SubjectDNARecordsAvailableCode","0","unbounded",""
"biom","DentalSubjectInformationType","biom:DentalSubjectInformationType","biom","SubjectCollectionLocationDescriptionText","biom:SubjectCollectionLocationDescriptionText","0","unbounded",""
"biom","DentalSubjectInformationType","biom:DentalSubjectInformationType","biom","SubjectEstimatedDeathDate","biom:SubjectEstimatedDeathDate","0","unbounded",""
"biom","DentalSubjectInformationType","biom:DentalSubjectInformationType","biom","SubjectDeathDateRangeDuration","biom:SubjectDeathDateRangeDuration","0","unbounded",""
"biom","DentalSubjectInformationType","biom:DentalSubjectInformationType","biom","SubjectDeathTimeEstimateRationaleText","biom:SubjectDeathTimeEstimateRationaleText","0","unbounded",""
"biom","DentalSubjectInformationType","biom:DentalSubjectInformationType","biom","SubjectDeathAgeEstimateText","biom:SubjectDeathAgeEstimateText","0","unbounded",""
"biom","DentalSubjectInformationType","biom:DentalSubjectInformationType","biom","DentalSubjectInformationAugmentationPoint","biom:DentalSubjectInformationAugmentationPoint","0","unbounded",""
"biom","DentalVisualImageDataInformationType","biom:DentalVisualImageDataInformationType","biom","DentalVisualImageCode","biom:DentalVisualImageCode","0","unbounded",""
"biom","DentalVisualImageDataInformationType","biom:DentalVisualImageDataInformationType","biom","DentalVisualImageDescriptiveText","biom:DentalVisualImageDescriptiveText","0","unbounded",""
"biom","DentalVisualImageDataInformationType","biom:DentalVisualImageDataInformationType","biom","DentalVisualImageComparisonDescriptiveText","biom:DentalVisualImageComparisonDescriptiveText","0","unbounded",""
"biom","DentalVisualImageDataInformationType","biom:DentalVisualImageDataInformationType","biom","DentalVisualImageDataInformationAugmentationPoint","biom:DentalVisualImageDataInformationAugmentationPoint","0","unbounded",""
"biom","DeviceType","biom:DeviceType","biom","DeviceID","biom:DeviceID","0","unbounded",""
"biom","DeviceType","biom:DeviceType","biom","DeviceName","biom:DeviceName","0","unbounded",""
"biom","DeviceType","biom:DeviceType","biom","DeviceCategoryText","biom:DeviceCategoryText","0","unbounded",""
"biom","DeviceType","biom:DeviceType","biom","DeviceManufacturerText","biom:DeviceManufacturerText","0","unbounded",""
"biom","DeviceType","biom:DeviceType","biom","DeviceDescriptionText","biom:DeviceDescriptionText","0","unbounded",""
"biom","DeviceType","biom:DeviceType","biom","DeviceMakeText","biom:DeviceMakeText","0","unbounded",""
"biom","DeviceType","biom:DeviceType","biom","DeviceModelText","biom:DeviceModelText","0","unbounded",""
"biom","DeviceType","biom:DeviceType","biom","DeviceSerialNumberText","biom:DeviceSerialNumberText","0","unbounded",""
"biom","DeviceType","biom:DeviceType","biom","DeviceVersionText","biom:DeviceVersionText","0","unbounded",""
"biom","DeviceType","biom:DeviceType","biom","DeviceFirmwareVersionText","biom:DeviceFirmwareVersionText","0","unbounded",""
"biom","DeviceType","biom:DeviceType","biom","DeviceAugmentationPoint","biom:DeviceAugmentationPoint","0","unbounded",""
"biom","DiaryDetailListType","biom:DiaryDetailListType","biom","DiarizationDetail","biom:DiarizationDetail","0","unbounded",""
"biom","DiaryDetailListType","biom:DiaryDetailListType","biom","DiaryDetailListAugmentationPoint","biom:DiaryDetailListAugmentationPoint","0","unbounded",""
"biom","DiaryDetailType","biom:DiaryDetailType","biom","SegmentID","biom:SegmentID","0","unbounded",""
"biom","DiaryDetailType","biom:DiaryDetailType","biom","TimeSegment","biom:TimeSegment","0","unbounded",""
"biom","DiaryDetailType","biom:DiaryDetailType","biom","TimeSegmentTrackList","biom:TimeSegmentTrackList","0","unbounded",""
"biom","DiaryDetailType","biom:DiaryDetailType","biom","TimeSegmentCommentText","biom:TimeSegmentCommentText","0","unbounded",""
"biom","DiaryDetailType","biom:DiaryDetailType","biom","OriginalRecordingDate","biom:OriginalRecordingDate","0","unbounded",""
"biom","DiaryDetailType","biom:DiaryDetailType","biom","TimeSourceDescriptionText","biom:TimeSourceDescriptionText","0","unbounded",""
"biom","DiaryDetailType","biom:DiaryDetailType","biom","TimeCommentText","biom:TimeCommentText","0","unbounded",""
"biom","DiaryDetailType","biom:DiaryDetailType","biom","DiaryDetailAugmentationPoint","biom:DiaryDetailAugmentationPoint","0","unbounded",""
"biom","DiaryInformationType","biom:DiaryInformationType","biom","SegmentID","biom:SegmentID","0","unbounded",""
"biom","DiaryInformationType","biom:DiaryInformationType","biom","TrackChannelList","biom:TrackChannelList","0","unbounded",""
"biom","DiaryInformationType","biom:DiaryInformationType","biom","RelativeStartTimeInMSValue","biom:RelativeStartTimeInMSValue","0","unbounded",""
"biom","DiaryInformationType","biom:DiaryInformationType","biom","RelativeEndTimeInMSValue","biom:RelativeEndTimeInMSValue","0","unbounded",""
"biom","DiaryInformationType","biom:DiaryInformationType","biom","DiaryCommentText","biom:DiaryCommentText","0","unbounded",""
"biom","DiaryInformationType","biom:DiaryInformationType","biom","DiaryInformationAugmentationPoint","biom:DiaryInformationAugmentationPoint","0","unbounded",""
"biom","DigitalMediaContainerType","biom:DigitalMediaContainerType","biom","DigitalMediaContainerFormatCode","biom:DigitalMediaContainerFormatCode","0","unbounded",""
"biom","DigitalMediaContainerType","biom:DigitalMediaContainerType","biom","DigitalMediaContainerExternalReferenceCodeText","biom:DigitalMediaContainerExternalReferenceCodeText","0","unbounded",""
"biom","DigitalMediaContainerType","biom:DigitalMediaContainerType","biom","AudioCommentText","biom:AudioCommentText","0","unbounded",""
"biom","DigitalMediaContainerType","biom:DigitalMediaContainerType","biom","DigitalMediaContainerAugmentationPoint","biom:DigitalMediaContainerAugmentationPoint","0","unbounded",""
"biom","DNAAlleleType","biom:DNAAlleleType","biom","DNAAlleleOperatorCode","biom:DNAAlleleOperatorCode","0","1",""
"biom","DNAAlleleType","biom:DNAAlleleType","biom","DNAAlleleCall1Text","biom:DNAAlleleCall1Text","0","1",""
"biom","DNAAlleleType","biom:DNAAlleleType","biom","DNAAlleleCall2Text","biom:DNAAlleleCall2Text","0","1",""
"biom","DNAAlleleType","biom:DNAAlleleType","biom","DNAAllelePeakHeightValue","biom:DNAAllelePeakHeightValue","0","1",""
"biom","DNAAlleleType","biom:DNAAlleleType","biom","DNAAlleleRequiredIndicator","biom:DNAAlleleRequiredIndicator","0","1",""
"biom","DNAAlleleType","biom:DNAAlleleType","biom","DNAAlleleAugmentationPoint","biom:DNAAlleleAugmentationPoint","0","unbounded",""
"biom","DNAAnalysisProcessType","biom:DNAAnalysisProcessType","biom","ProcessUTCDate","biom:ProcessUTCDate","1","1",""
"biom","DNAAnalysisProcessType","biom:DNAAnalysisProcessType","biom","DNAAnalysisProcessingEntity","biom:DNAAnalysisProcessingEntity","0","unbounded",""
"biom","DNAAnalysisProcessType","biom:DNAAnalysisProcessType","biom","DNAAnalysisProcessSite","biom:DNAAnalysisProcessSite","1","1",""
"biom","DNAAnalysisProcessType","biom:DNAAnalysisProcessType","biom","DNALaboratoryAccreditation","biom:DNALaboratoryAccreditation","0","1",""
"biom","DNAAnalysisProcessType","biom:DNAAnalysisProcessType","biom","ProcessName","biom:ProcessName","1","1",""
"biom","DNAAnalysisProcessType","biom:DNAAnalysisProcessType","biom","DNAAnalysisProcessManufacturerName","biom:DNAAnalysisProcessManufacturerName","0","1",""
"biom","DNAAnalysisProcessType","biom:DNAAnalysisProcessType","biom","DNAAnalysisProcessSoftware","biom:DNAAnalysisProcessSoftware","0","1",""
"biom","DNAAnalysisProcessType","biom:DNAAnalysisProcessType","biom","ProcessDescriptionText","biom:ProcessDescriptionText","0","1",""
"biom","DNAAnalysisProcessType","biom:DNAAnalysisProcessType","biom","DNAAnalysisProcessAugmentationPoint","biom:DNAAnalysisProcessAugmentationPoint","0","unbounded",""
"biom","DNAAnalysisType","biom:DNAAnalysisType","biom","DNAFragmentSequenceAnalysis","biom:DNAFragmentSequenceAnalysis","0","unbounded",""
"biom","DNAAnalysisType","biom:DNAAnalysisType","biom","DNAElectropherogram","biom:DNAElectropherogram","0","unbounded",""
"biom","DNAAnalysisType","biom:DNAAnalysisType","biom","DNAAnalysisAugmentationPoint","biom:DNAAnalysisAugmentationPoint","0","unbounded",""
"biom","DNACartridgeType","biom:DNACartridgeType","biom","DNACartridgeName","biom:DNACartridgeName","1","1",""
"biom","DNACartridgeType","biom:DNACartridgeType","biom","DNACartridgeIdentification","biom:DNACartridgeIdentification","1","unbounded",""
"biom","DNACartridgeType","biom:DNACartridgeType","biom","DNACartridgeAugmentationPoint","biom:DNACartridgeAugmentationPoint","0","unbounded",""
"biom","DNADonorType","biom:DNADonorType","biom","DNADonorCategoryCode","biom:DNADonorCategoryCode","0","unbounded",""
"biom","DNADonorType","biom:DNADonorType","biom","DNADonorLastContactDate","biom:DNADonorLastContactDate","0","unbounded",""
"biom","DNADonorType","biom:DNADonorType","biom","DNADonorDentalRecordsAvailableCode","biom:DNADonorDentalRecordsAvailableCode","0","unbounded",""
"biom","DNADonorType","biom:DNADonorType","biom","DNADonorCollectionLocationDescriptionText","biom:DNADonorCollectionLocationDescriptionText","0","unbounded",""
"biom","DNADonorType","biom:DNADonorType","biom","DNADonorStatusCode","biom:DNADonorStatusCode","0","unbounded",""
"biom","DNADonorType","biom:DNADonorType","biom","SubjectExistentialStatusCode","biom:SubjectExistentialStatusCode","0","unbounded",""
"biom","DNADonorType","biom:DNADonorType","biom","DNADonorAugmentationPoint","biom:DNADonorAugmentationPoint","0","unbounded",""
"biom","DNAElectropherogramType","biom:DNAElectropherogramType","biom","DNAElectropherogramID","biom:DNAElectropherogramID","0","unbounded",""
"biom","DNAElectropherogramType","biom:DNAElectropherogramType","biom","DNAElectropherogramFileStorageText","biom:DNAElectropherogramFileStorageText","0","unbounded",""
"biom","DNAElectropherogramType","biom:DNAElectropherogramType","biom","DNAElectropherogramDataDescriptionText","biom:DNAElectropherogramDataDescriptionText","0","unbounded",""
"biom","DNAElectropherogramType","biom:DNAElectropherogramType","biom","DNAElectropherogramBinaryObject","biom:DNAElectropherogramBinaryObject","0","unbounded",""
"biom","DNAElectropherogramType","biom:DNAElectropherogramType","biom","DNAElectropherogramScreenshotImage","biom:DNAElectropherogramScreenshotImage","0","unbounded",""
"biom","DNAElectropherogramType","biom:DNAElectropherogramType","biom","DNAElectropherogramAugmentationPoint","biom:DNAElectropherogramAugmentationPoint","0","unbounded",""
"biom","DNAEncodingType","biom:DNAEncodingType","biom","DNATypingTechnologyCode","biom:DNATypingTechnologyCode","1","1",""
"biom","DNAEncodingType","biom:DNAEncodingType","biom","DNALaboratoryAccreditation","biom:DNALaboratoryAccreditation","0","unbounded",""
"biom","DNAEncodingType","biom:DNAEncodingType","biom","DNASampleCollection","biom:DNASampleCollection","0","1",""
"biom","DNAEncodingType","biom:DNAEncodingType","biom","DNASource","biom:DNASource","0","1",""
"biom","DNAEncodingType","biom:DNAEncodingType","biom","DNAProcess","biom:DNAProcess","0","1",""
"biom","DNAEncodingType","biom:DNAEncodingType","biom","DNAAnalysis","biom:DNAAnalysis","0","1",""
"biom","DNAEncodingType","biom:DNAEncodingType","biom","DNALowTemplateIndicator","biom:DNALowTemplateIndicator","0","1",""
"biom","DNAEncodingType","biom:DNAEncodingType","biom","DNAProfilePartialIndicator","biom:DNAProfilePartialIndicator","0","1",""
