"TypeNamespacePrefix","TypeName","QualifiedType","ContentStyle","SimpleStyle","IsMetadata","IsAdapter","IsAugmentation","Keywords","ExampleContent","UsageInfo","Definition","SimpleTypeNamespacePrefix","SimpleTypeName","SimpleQualifiedType","ParentTypeNamespacePrefix","ParentTypeName","ParentQualifiedType"
"ag_codes","FileCustomerIDSimpleType","ag_codes:FileCustomerIDSimpleType","S","atomic",0,0,0,"","","","A data type for internal identifier uniquely identifying a customer within a specific file. Each unique customer within a given file will have a unique File Customer Identifier. File Customer Identifier values are not unique across files.","xs","integer","xs:integer","","",""
"ag_codes","FileCustomerIDType","ag_codes:FileCustomerIDType","CSC","",0,0,0,"","","","A data type for internal identifier uniquely identifying a customer within a specific file.","ag_codes","FileCustomerIDSimpleType","ag_codes:FileCustomerIDSimpleType","","",""
"ag_codes","FinalReportedAcreageSimpleType","ag_codes:FinalReportedAcreageSimpleType","S","atomic",0,0,0,"","","","A data type for final number of acres that were reported.","xs","decimal","xs:decimal","","",""
"ag_codes","FinalReportedAcreageType","ag_codes:FinalReportedAcreageType","CSC","atomic",0,0,0,"","","","A data type for final number of acres that were reported.","ag_codes","FinalReportedAcreageSimpleType","ag_codes:FinalReportedAcreageSimpleType","","",""
"ag_codes","GeospatialDataSubmissionMethodCodeSimpleType","ag_codes:GeospatialDataSubmissionMethodCodeSimpleType","S","atomic",0,0,0,"","","","A data type containing codes identifying the method used to submit geospatial data used to create a geospatial shape/polygon.","xs","token","xs:token","","",""
"ag_codes","GeospatialDataSubmissionMethodCodeType","ag_codes:GeospatialDataSubmissionMethodCodeType","CSC","atomic",0,0,0,"","","","A data type for code to identify the method used to submit geospatial data used to create a geospatial shape/polygon.","ag_codes","GeospatialDataSubmissionMethodCodeSimpleType","ag_codes:GeospatialDataSubmissionMethodCodeSimpleType","","",""
"ag_codes","GeospatialShapeModifiedOtherReasonTextSimpleType","ag_codes:GeospatialShapeModifiedOtherReasonTextSimpleType","S","atomic",0,0,0,"","","","A data type for free form text providing the reason that a geospatial shape was modified from its original form when a reason other than the possible list of provided reasons is needed.","xs","string","xs:string","","",""
"ag_codes","GeospatialShapeModifiedOtherReasonTextType","ag_codes:GeospatialShapeModifiedOtherReasonTextType","CSC","atomic",0,0,0,"","","","A data type for free form text providing the reason that a geospatial shape was modified from its original form when a reason other than the possible list of provided reasons is needed.","ag_codes","GeospatialShapeModifiedOtherReasonTextSimpleType","ag_codes:GeospatialShapeModifiedOtherReasonTextSimpleType","","",""
"ag_codes","GeospatialShapeModifiedReasonCodeSimpleType","ag_codes:GeospatialShapeModifiedReasonCodeSimpleType","S","atomic",0,0,0,"","","","A data type containing codes identifying the reason that a geospatial shape/polygon was modified from its original shape.","xs","token","xs:token","","",""
"ag_codes","GeospatialShapeModifiedReasonCodeType","ag_codes:GeospatialShapeModifiedReasonCodeType","CSC","atomic",0,0,0,"","","","A data type containing codes identifying the reason that a geospatial shape/polygon was modified from its original shape.","ag_codes","GeospatialShapeModifiedReasonCodeSimpleType","ag_codes:GeospatialShapeModifiedReasonCodeSimpleType","","",""
"ag_codes","GeospatialShapeSourceCodeSimpleType","ag_codes:GeospatialShapeSourceCodeSimpleType","S","atomic",0,0,0,"","","","A data type containing codes identifying the source data used to create a geospatial shape/polygon.","xs","token","xs:token","","",""
"ag_codes","GeospatialShapeSourceCodeType","ag_codes:GeospatialShapeSourceCodeType","CSC","atomic",0,0,0,"","","","A data type for code to identify the source data used to create a geospatial shape/polygon.","ag_codes","GeospatialShapeSourceCodeSimpleType","ag_codes:GeospatialShapeSourceCodeSimpleType","","",""
"ag_codes","IrrigationPracticeCodeSimpleType","ag_codes:IrrigationPracticeCodeSimpleType","S","atomic",0,0,0,"","","","A data type containing the irrigation practice code used for a unit of land with a crop.
  Irrigated Practice is the method of producing a crop by which water, from an adequate water source, is artificially applied in sufficient amounts by appropriate and adequate irrigation equipment and facilities and at the proper times necessary to produce one of the following:
  1. the yield expected for the area.
  2. the yield used to establish the production guarantee or amount of insurance/coverage on the irrigated acreage planted to the commodity.
  3. the producer established approved yield, as applicable.
  Acreage adjacent to water, such as but not limited to a pond, lake, river, stream, creek or brook, shall not be considered irrigated based solely on the proximity to the water.","xs","token","xs:token","","",""
"ag_codes","IrrigationPracticeCodeType","ag_codes:IrrigationPracticeCodeType","CSC","atomic",0,0,0,"","","","A data type for code to identify irrigation practice used.","ag_codes","IrrigationPracticeCodeSimpleType","ag_codes:IrrigationPracticeCodeSimpleType","","",""
"ag_codes","MICSCodeSimpleType","ag_codes:MICSCodeSimpleType","S","atomic",0,0,0,"","","","A data type containing codes identifying the Mobile Implement Control System (MICS) used in the collection of geospatial data.","xs","token","xs:token","","",""
"ag_codes","MICSCodeType","ag_codes:MICSCodeType","CSC","atomic",0,0,0,"","","","A data type for misc. codes to identify the Mobile Implement Control System (MICS) used in the collection of geospatial data.","ag_codes","MICSCodeSimpleType","ag_codes:MICSCodeSimpleType","","",""
"ag_codes","MICSNameSimpleType","ag_codes:MICSNameSimpleType","S","atomic",0,0,0,"","","","A data type containing a code name identifying the Mobile Implement Control System (MICS) used in the collection of geospatial data.","xs","string","xs:string","","",""
"ag_codes","MICSNameType","ag_codes:MICSNameType","CSC","atomic",0,0,0,"","","","A data type containing a code name identifying the Mobile Implement Control System (MICS) used in the collection of geospatial data.","ag_codes","MICSNameSimpleType","ag_codes:MICSNameSimpleType","","",""
"ag_codes","OrganicPracticeCategoryCodeSimpleType","ag_codes:OrganicPracticeCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type containing certification codes used for farm acreage in regards to a system/plan of production and handling practice to produce an organic commodity.
  Organic practice that is Certified means a system/plan of production and handling practices to respond to site-specific conditions by integrating cultural, biological, and mechanical practices that foster cycling of resources, promote ecological balance, and conserve biodiversity, is certified by an accredited certifying agent, and used to produce an organic commodity or product according to the Organic Foods Production Act of 1990.
  Organic practic that is Transitional means a system/plan of production and handling practices to produce an organic commodity or product in accordance with the Organic Foods Production Act of 1990, but has not yet qualified to be designated as certified organic.","xs","token","xs:token","","",""
"ag_codes","OrganicPracticeCategoryCodeType","ag_codes:OrganicPracticeCategoryCodeType","CSC","",0,0,0,"","","","A data type for code to represent the type of certification for farm acreage production practice to produce organic commodity.","ag_codes","OrganicPracticeCategoryCodeSimpleType","ag_codes:OrganicPracticeCategoryCodeSimpleType","","",""
"ag_codes","OriginalReportedAcreageSimpleType","ag_codes:OriginalReportedAcreageSimpleType","S","atomic",0,0,0,"","","","A data type for original, unmodified, number of acres that were reported.","xs","decimal","xs:decimal","","",""
"ag_codes","OriginalReportedAcreageType","ag_codes:OriginalReportedAcreageType","CSC","atomic",0,0,0,"","","","A data type for original, unmodified, number of acres that were reported.","ag_codes","OriginalReportedAcreageSimpleType","ag_codes:OriginalReportedAcreageSimpleType","","",""
"ag_codes","OriginatorIdentificationIDSimpleType","ag_codes:OriginatorIdentificationIDSimpleType","S","atomic",0,0,0,"","","","A data type for identifying the entity responsible for originating/publishing data.
  For Acreage Reporting it identifies the FSA Service Center, Approved Insurance Provider (AIP), or Third Party Site which collected and published the acreage data and any accompanying geospatial data.
  The identification consists of a prefix indicating the type of Originator, followed by an  identification that uniquely identifies the Originator for that type.","xs","string","xs:string","","",""
"ag_codes","OriginatorIdentificationIDType","ag_codes:OriginatorIdentificationIDType","CSC","atomic",0,0,0,"","","","A data type for identifying the entity responsible for originating/publishing data.","ag_codes","OriginatorIdentificationIDSimpleType","ag_codes:OriginatorIdentificationIDSimpleType","","",""
"ag_codes","PlantedDateModifiedOtherReasonTextSimpleType","ag_codes:PlantedDateModifiedOtherReasonTextSimpleType","S","atomic",0,0,0,"","","","A data type for free form text providing the reason that a planted date was modified from its original value when a reason other than the possible list of provided reasons is needed.","xs","string","xs:string","","",""
"ag_codes","PlantedDateModifiedOtherReasonTextType","ag_codes:PlantedDateModifiedOtherReasonTextType","CSC","atomic",0,0,0,"","","","A data type for free form text providing the reason that a planted date was modified from its original value.","ag_codes","PlantedDateModifiedOtherReasonTextSimpleType","ag_codes:PlantedDateModifiedOtherReasonTextSimpleType","","",""
"ag_codes","PlantedDateModifiedReasonCodeSimpleType","ag_codes:PlantedDateModifiedReasonCodeSimpleType","S","atomic",0,0,0,"","","","A data type containing the reason codes that a planted date was modified from its original value.","xs","token","xs:token","","",""
"ag_codes","PlantedDateModifiedReasonCodeType","ag_codes:PlantedDateModifiedReasonCodeType","CSC","atomic",0,0,0,"","","","A data type for reason code that a planted date was modified.","ag_codes","PlantedDateModifiedReasonCodeSimpleType","ag_codes:PlantedDateModifiedReasonCodeSimpleType","","",""
"ag_codes","ProducerSharePercentSimpleType","ag_codes:ProducerSharePercentSimpleType","S","atomic",0,0,0,"","","","A data type for producer's share of a crop and the benefits coming from that crop, expressed as a percentage.","xs","decimal","xs:decimal","","",""
"ag_codes","ProducerSharePercentType","ag_codes:ProducerSharePercentType","CSC","atomic",0,0,0,"","","","A data type for producer's share of a crop and the benefits coming from that crop, expressed as a percentage.","ag_codes","ProducerSharePercentSimpleType","ag_codes:ProducerSharePercentSimpleType","","",""
"ag_codes","ProductIntendedUseSimpleType","ag_codes:ProductIntendedUseSimpleType","S","atomic",0,0,0,"","","","A data type identifying the intended use code for an agricultural product such as a crop/commodity, tree, livestock, etc. Codes for intended uses are specific to a particular combination of Core Product Code and Core Product Type Code and are maintained by the Pilot CVT (Crop Validation Table).","xs","token","xs:token","","",""
"ag_codes","ProductIntendedUseType","ag_codes:ProductIntendedUseType","CSC","",0,0,0,"","","","A data type for agricultural product code.","ag_codes","ProductIntendedUseSimpleType","ag_codes:ProductIntendedUseSimpleType","","",""
"ag_codes","ProductPlantingCodeSimpleType","ag_codes:ProductPlantingCodeSimpleType","S","atomic",0,0,0,"","","","A data type for code to identify the planting of a product/crop as either conventional (plannted as normal or no planting required) or unconventional/irregular in a predefined way.","xs","token","xs:token","","",""
"ag_codes","ProductPlantingCodeType","ag_codes:ProductPlantingCodeType","CSC","atomic",0,0,0,"","","","A data type for code to identify the planting of a product/crop.","ag_codes","ProductPlantingCodeSimpleType","ag_codes:ProductPlantingCodeSimpleType","","",""
"ag_codes","ReportedAcreageModifiedOtherReasonTextSimpleType","ag_codes:ReportedAcreageModifiedOtherReasonTextSimpleType","S","atomic",0,0,0,"","","","A data type for reason code identifying the reason that the reported acreage was modified from its original value.","xs","string","xs:string","","",""
"ag_codes","ReportedAcreageModifiedOtherReasonTextType","ag_codes:ReportedAcreageModifiedOtherReasonTextType","CSC","atomic",0,0,0,"","","","A data type for reason code identifying the reason that the reported acreage was modified from its original value.","ag_codes","ReportedAcreageModifiedOtherReasonTextSimpleType","ag_codes:ReportedAcreageModifiedOtherReasonTextSimpleType","","",""
"ag_codes","ReportedAcreageModifiedReasonCodeSimpleType","ag_codes:ReportedAcreageModifiedReasonCodeSimpleType","S","atomic",0,0,0,"","","","A data type identifying the reason codes that the reported acreage was modified from its original value.","xs","token","xs:token","","",""
"ag_codes","ReportedAcreageModifiedReasonCodeType","ag_codes:ReportedAcreageModifiedReasonCodeType","CSC","atomic",0,0,0,"","","","A data type for reason code for modified reported acreage.","ag_codes","ReportedAcreageModifiedReasonCodeSimpleType","ag_codes:ReportedAcreageModifiedReasonCodeSimpleType","","",""
"ag_codes","SubfieldNumberSimpleType","ag_codes:SubfieldNumberSimpleType","S","atomic",0,0,0,"","","","A data type for alpha number that is used to uniquely identify a subfield within a field, within a tract within a farm within a state and county.
  Subfields are areas of a field that share a set of common planting characteristic in terms of crop, crop type, intended use, etc. 
  By convention the first defined subfield is given a value of 'A', with subsequent subfields following in alphabetic order.","xs","string","xs:string","","",""
"ag_codes","SubfieldNumberType","ag_codes:SubfieldNumberType","CSC","atomic",0,0,0,"","","","A data type for alpha number that is used to uniquely identify a subfield within a field, within a tract within a farm within a state and county.","ag_codes","SubfieldNumberSimpleType","ag_codes:SubfieldNumberSimpleType","","",""
"ag_codes","TaxIdentificationCategoryCodeSimpleType","ag_codes:TaxIdentificationCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for identifying the tax identification type assigned to a specific individual, business or other entity and is used to authenticate the individual/entity for matters of taxation and other governement business.","xs","integer","xs:integer","","",""
