"TypeNamespacePrefix","TypeName","QualifiedType","PropertyNamespacePrefix","PropertyName","QualifiedProperty","MinOccurs","MaxOccurs","Definition","SequenceNumber"
"scr","ActivityResultsClassificationType","scr:ActivityResultsClassificationType","scr","ActivityResultsDescriptionText","scr:ActivityResultsDescriptionText","0","unbounded",,1600
"scr","ActivityResultsClassificationType","scr:ActivityResultsClassificationType","scr","ActivityResultsCategoryAbstract","scr:ActivityResultsCategoryAbstract","0","unbounded","",1610
"scr","ActivityResultsClassificationType","scr:ActivityResultsClassificationType","scr","ActivityResultsClassificationAugmentationPoint","scr:ActivityResultsClassificationAugmentationPoint","0","unbounded","",9999
"j","ActivitySanctionAssociationType","j:ActivitySanctionAssociationType","nc","Activity","nc:Activity","0","unbounded","",570
"j","ActivitySanctionAssociationType","j:ActivitySanctionAssociationType","j","Sanction","j:Sanction","0","unbounded","",580
"j","ActivitySanctionAssociationType","j:ActivitySanctionAssociationType","j","ActivitySanctionAssociationAugmentationPoint","j:ActivitySanctionAssociationAugmentationPoint","0","unbounded","",9999
"nc","ActivityScheduleAssociationType","nc:ActivityScheduleAssociationType","nc","Activity","nc:Activity","0","unbounded","",10
"nc","ActivityScheduleAssociationType","nc:ActivityScheduleAssociationType","nc","ScheduleDay","nc:ScheduleDay","0","unbounded",,20
"nc","ActivityScheduleAssociationType","nc:ActivityScheduleAssociationType","nc","ActivityScheduleAssociationAugmentationPoint","nc:ActivityScheduleAssociationAugmentationPoint","0","unbounded","",9999
"j","ActivitySentenceComputationAssociationType","j:ActivitySentenceComputationAssociationType","j","SentenceComputation","j:SentenceComputation","0","unbounded","",10
"j","ActivitySentenceComputationAssociationType","j:ActivitySentenceComputationAssociationType","nc","Activity","nc:Activity","0","unbounded","",10
"j","ActivitySentenceComputationAssociationType","j:ActivitySentenceComputationAssociationType","j","ActivitySentenceComputationAssociationAugmentationPoint","j:ActivitySentenceComputationAssociationAugmentationPoint","0","unbounded","",9999
"j","ActivityServiceCallAssociationType","j:ActivityServiceCallAssociationType","nc","Activity","nc:Activity","0","unbounded","",590
"j","ActivityServiceCallAssociationType","j:ActivityServiceCallAssociationType","j","ServiceCall","j:ServiceCall","0","unbounded","",600
"j","ActivityServiceCallAssociationType","j:ActivityServiceCallAssociationType","j","ActivityServiceCallAssociationAugmentationPoint","j:ActivityServiceCallAssociationAugmentationPoint","0","unbounded","",9999
"nc","ActivitySiteAssociationType","nc:ActivitySiteAssociationType","nc","Site","nc:Site","0","unbounded","",10
"nc","ActivitySiteAssociationType","nc:ActivitySiteAssociationType","nc","Activity","nc:Activity","0","unbounded","",10
"nc","ActivitySiteAssociationType","nc:ActivitySiteAssociationType","nc","ActivitySiteAssociationAugmentationPoint","nc:ActivitySiteAssociationAugmentationPoint","0","unbounded","",9999
"j","ActivitySubjectAssociationType","j:ActivitySubjectAssociationType","nc","Activity","nc:Activity","0","unbounded","",610
"j","ActivitySubjectAssociationType","j:ActivitySubjectAssociationType","j","Subject","j:Subject","0","unbounded","",620
"j","ActivitySubjectAssociationType","j:ActivitySubjectAssociationType","j","ActivitySubjectAssociationAugmentationPoint","j:ActivitySubjectAssociationAugmentationPoint","0","unbounded","",9999
"j","ActivityTelephoneNumberAssociationType","j:ActivityTelephoneNumberAssociationType","nc","TelephoneNumber","nc:TelephoneNumber","0","unbounded","",10
"j","ActivityTelephoneNumberAssociationType","j:ActivityTelephoneNumberAssociationType","nc","Activity","nc:Activity","0","unbounded","",10
"j","ActivityTelephoneNumberAssociationType","j:ActivityTelephoneNumberAssociationType","j","ActivityTelephoneNumberAssociationAugmentationPoint","j:ActivityTelephoneNumberAssociationAugmentationPoint","0","unbounded","",9999
"nc","ActivityType","nc:ActivityType","nc","ActivityIdentification","nc:ActivityIdentification","0","unbounded",,10
"nc","ActivityType","nc:ActivityType","nc","ActivityCategoryText","nc:ActivityCategoryText","0","unbounded",,20
"nc","ActivityType","nc:ActivityType","nc","ActivityDescriptionText","nc:ActivityDescriptionText","0","unbounded",,30
"nc","ActivityType","nc:ActivityType","nc","ActivityName","nc:ActivityName","0","unbounded","",35
"nc","ActivityType","nc:ActivityType","nc","ActivityStatus","nc:ActivityStatus","0","unbounded",,80
"nc","ActivityType","nc:ActivityType","nc","ActivityReasonText","nc:ActivityReasonText","0","unbounded",,90
"nc","ActivityType","nc:ActivityType","nc","ActivityDisposition","nc:ActivityDisposition","0","unbounded",,150
"nc","ActivityType","nc:ActivityType","nc","ActivityContactEntity","nc:ActivityContactEntity","0","unbounded","",160
"nc","ActivityType","nc:ActivityType","nc","ActivityDate","nc:ActivityDate","0","unbounded","",170
"nc","ActivityType","nc:ActivityType","nc","ActivityAugmentationPoint","nc:ActivityAugmentationPoint","0","unbounded","",9999
"j","ActivityUnitAssociationType","j:ActivityUnitAssociationType","nc","Activity","nc:Activity","0","unbounded","",630
"j","ActivityUnitAssociationType","j:ActivityUnitAssociationType","j","EnforcementOfficialUnit","j:EnforcementOfficialUnit","0","unbounded","",640
"j","ActivityUnitAssociationType","j:ActivityUnitAssociationType","j","ActivityUnitAssociationAugmentationPoint","j:ActivityUnitAssociationAugmentationPoint","0","unbounded","",9999
"j","ActivityVictimAssociationType","j:ActivityVictimAssociationType","nc","Activity","nc:Activity","0","unbounded","",650
"j","ActivityVictimAssociationType","j:ActivityVictimAssociationType","j","Victim","j:Victim","0","unbounded","",660
"j","ActivityVictimAssociationType","j:ActivityVictimAssociationType","j","ActivityVictimAssociationAugmentationPoint","j:ActivityVictimAssociationAugmentationPoint","0","unbounded","",9999
"j","ActivityWarrantAssociationType","j:ActivityWarrantAssociationType","nc","Activity","nc:Activity","0","unbounded","",670
"j","ActivityWarrantAssociationType","j:ActivityWarrantAssociationType","j","Warrant","j:Warrant","0","unbounded","",680
"j","ActivityWarrantAssociationType","j:ActivityWarrantAssociationType","j","Subject","j:Subject","0","unbounded","",690
"j","ActivityWarrantAssociationType","j:ActivityWarrantAssociationType","j","ActivityWarrantAssociationAugmentationPoint","j:ActivityWarrantAssociationAugmentationPoint","0","unbounded","",9999
"j","ActivityWitnessAssociationType","j:ActivityWitnessAssociationType","nc","Activity","nc:Activity","0","unbounded","",700
"j","ActivityWitnessAssociationType","j:ActivityWitnessAssociationType","j","Witness","j:Witness","0","unbounded","",710
"j","ActivityWitnessAssociationType","j:ActivityWitnessAssociationType","j","ActivityWitnessAssociationAugmentationPoint","j:ActivityWitnessAssociationAugmentationPoint","0","unbounded","",9999
"it","AdditionalDocumentType","it:AdditionalDocumentType","it","AdditionalDocumentName","it:AdditionalDocumentName","0","unbounded","",1
"it","AdditionalDocumentType","it:AdditionalDocumentType","it","AdditionalDocumentRefNumberID","it:AdditionalDocumentRefNumberID","0","unbounded","",2
"it","AdditionalDocumentType","it:AdditionalDocumentType","nc","Address","nc:Address","0","unbounded","",4
"it","AdditionalDocumentType","it:AdditionalDocumentType","it","AdditionalDocumentCategoryAbstract","it:AdditionalDocumentCategoryAbstract","0","unbounded","",14
"it","AdditionalDocumentType","it:AdditionalDocumentType","it","AdditionalDocumentAugmentationPoint","it:AdditionalDocumentAugmentationPoint","0","unbounded","",9999
"it","AdditionalInformationType","it:AdditionalInformationType","it","AdditionalStatementDescriptionText","it:AdditionalStatementDescriptionText","0","unbounded","",5
"it","AdditionalInformationType","it:AdditionalInformationType","it","AdditionalStatementCategoryCodeText","it:AdditionalStatementCategoryCodeText","0","unbounded","",6
"it","AdditionalInformationType","it:AdditionalInformationType","it","InspectionRequestDate","it:InspectionRequestDate","0","unbounded","",7
"it","AdditionalInformationType","it:AdditionalInformationType","it","CertificateContentText","it:CertificateContentText","0","unbounded","",8
"it","AdditionalInformationType","it:AdditionalInformationType","scr","CountrySubdivisionName","scr:CountrySubdivisionName","0","unbounded","",9
"it","AdditionalInformationType","it:AdditionalInformationType","scr","CountrySubdivisionCategoryAbstract","scr:CountrySubdivisionCategoryAbstract","0","unbounded","",20
"it","AdditionalInformationType","it:AdditionalInformationType","it","AdditionalInformationAugmentationPoint","it:AdditionalInformationAugmentationPoint","0","unbounded","",9999
"j","AddressAugmentationType","j:AddressAugmentationType","j","AddressCommentText","j:AddressCommentText","0","unbounded","",10
"j","AddressAugmentationType","j:AddressAugmentationType","j","AddressVerifiedDate","j:AddressVerifiedDate","0","unbounded","",10
"scr","AddressAugmentationType","scr:AddressAugmentationType","scr","AddressIdentification","scr:AddressIdentification","0","unbounded",,10
"scr","AddressAugmentationType","scr:AddressAugmentationType","scr","AddressClassification","scr:AddressClassification","0","unbounded",,20
"scr","AddressAugmentationType","scr:AddressAugmentationType","scr","INSLookoutIndicator","scr:INSLookoutIndicator","0","unbounded",,30
"scr","AddressAugmentationType","scr:AddressAugmentationType","scr","CountryNameID","scr:CountryNameID","0","unbounded",,40
"it","AddressAugmentationType","it:AddressAugmentationType","it","LocationCountrySubEntityName","it:LocationCountrySubEntityName","0","unbounded",,40
"scr","AddressAugmentationType","scr:AddressAugmentationType","scr","CountryNameBeginDate","scr:CountryNameBeginDate","0","unbounded",,50
"it","AddressAugmentationType","it:AddressAugmentationType","it","LocationCountrySubEntityIdentification","it:LocationCountrySubEntityIdentification","0","unbounded",,50
"scr","AddressAugmentationType","scr:AddressAugmentationType","scr","CountryNameEndDate","scr:CountryNameEndDate","0","unbounded",,60
"scr","AddressAugmentationType","scr:AddressAugmentationType","scr","CountrySubdivisionID","scr:CountrySubdivisionID","0","unbounded",,70
"scr","AddressAugmentationType","scr:AddressAugmentationType","scr","CountrySubdivisionNameID","scr:CountrySubdivisionNameID","0","unbounded",,80
"scr","AddressAugmentationType","scr:AddressAugmentationType","scr","CountrySubdivisionNameBeginDate","scr:CountrySubdivisionNameBeginDate","0","unbounded",,90
"scr","AddressAugmentationType","scr:AddressAugmentationType","scr","CountrySubdivisionNameEndDate","scr:CountrySubdivisionNameEndDate","0","unbounded",,100
"scr","AddressAugmentationType","scr:AddressAugmentationType","scr","CountrySubdivisionName","scr:CountrySubdivisionName","0","unbounded",,110
"scr","AddressAugmentationType","scr:AddressAugmentationType","scr","CountrySubdivisionCategoryDescriptionText","scr:CountrySubdivisionCategoryDescriptionText","0","unbounded",,130
"scr","AddressAugmentationType","scr:AddressAugmentationType","scr","LocationBlockGroupText","scr:LocationBlockGroupText","0","unbounded",,150
"scr","AddressAugmentationType","scr:AddressAugmentationType","scr","LocationCarrierRouteText","scr:LocationCarrierRouteText","0","unbounded",,160
"scr","AddressAugmentationType","scr:AddressAugmentationType","scr","LocationTractText","scr:LocationTractText","0","unbounded",,170
"scr","AddressAugmentationType","scr:AddressAugmentationType","scr","LocationBuildingUnitName","scr:LocationBuildingUnitName","0","unbounded",,180
"scr","AddressAugmentationType","scr:AddressAugmentationType","scr","LocationBuildingUnitNumberText","scr:LocationBuildingUnitNumberText","0","unbounded",,190
"scr","AddressAugmentationType","scr:AddressAugmentationType","scr","CountrySubdivisionCategoryAbstract","scr:CountrySubdivisionCategoryAbstract","0","unbounded","",200
"scr","AddressAugmentationType","scr:AddressAugmentationType","scr","LocationElement","scr:LocationElement","0","unbounded",,200
"scr","AddressClassificationType","scr:AddressClassificationType","scr","AddressClassificationCategoryDescriptionText","scr:AddressClassificationCategoryDescriptionText","0","unbounded",,220
"scr","AddressClassificationType","scr:AddressClassificationType","scr","AddressClassificationCategoryAbstract","scr:AddressClassificationCategoryAbstract","0","unbounded","",230
"scr","AddressClassificationType","scr:AddressClassificationType","scr","AddressClassificationAugmentationPoint","scr:AddressClassificationAugmentationPoint","0","unbounded","",9999
"nc","AddressGridType","nc:AddressGridType","nc","AddressGridID","nc:AddressGridID","0","unbounded",,10
"nc","AddressGridType","nc:AddressGridType","nc","AddressGridText","nc:AddressGridText","0","unbounded",,20
"nc","AddressGridType","nc:AddressGridType","nc","AddressGridAugmentationPoint","nc:AddressGridAugmentationPoint","0","unbounded","",9999
"nc","AddressType","nc:AddressType","nc","AddressFullText","nc:AddressFullText","0","unbounded","",100
"nc","AddressType","nc:AddressType","nc","AddressPrivateMailboxText","nc:AddressPrivateMailboxText","0","unbounded","",140
"nc","AddressType","nc:AddressType","nc","AddressSecondaryUnitText","nc:AddressSecondaryUnitText","0","unbounded","",160
"nc","AddressType","nc:AddressType","nc","AddressDeliveryPointAbstract","nc:AddressDeliveryPointAbstract","0","unbounded","",200
"nc","AddressType","nc:AddressType","nc","AddressRecipientName","nc:AddressRecipientName","0","unbounded","",300
"nc","AddressType","nc:AddressType","nc","LocationCityName","nc:LocationCityName","0","unbounded","",700
"nc","AddressType","nc:AddressType","nc","LocationCountyAbstract","nc:LocationCountyAbstract","0","unbounded","",725
"nc","AddressType","nc:AddressType","nc","LocationState","nc:LocationState","0","unbounded","",750
"nc","AddressType","nc:AddressType","nc","LocationCountry","nc:LocationCountry","0","unbounded","",800
"nc","AddressType","nc:AddressType","nc","LocationPostalCode","nc:LocationPostalCode","0","unbounded","",1040
"nc","AddressType","nc:AddressType","nc","LocationPostalExtensionCode","nc:LocationPostalExtensionCode","0","unbounded","",1050
"nc","AddressType","nc:AddressType","nc","AddressUrbanizationName","nc:AddressUrbanizationName","0","unbounded","",1100
"nc","AddressType","nc:AddressType","nc","AddressCategoryAbstract","nc:AddressCategoryAbstract","0","unbounded","",1110
"nc","AddressType","nc:AddressType","nc","AddressAugmentationPoint","nc:AddressAugmentationPoint","0","unbounded","",9999
"hs","AdoptiveFamilyAssociationType","hs:AdoptiveFamilyAssociationType","hs","AdoptingParentRelationshipCategoryAbstract","hs:AdoptingParentRelationshipCategoryAbstract","0","unbounded","",1
"hs","AdoptiveFamilyAssociationType","hs:AdoptiveFamilyAssociationType","hs","AdoptionPlacedFromText","hs:AdoptionPlacedFromText","0","unbounded","",2
"hs","AdoptiveFamilyAssociationType","hs:AdoptiveFamilyAssociationType","hs","AdoptionPlacementByText","hs:AdoptionPlacementByText","0","unbounded","",3
"hs","AdoptiveFamilyAssociationType","hs:AdoptiveFamilyAssociationType","hs","JuvenileReceivesSubsidyIndicator","hs:JuvenileReceivesSubsidyIndicator","0","unbounded","",4
